#Temps                 ;        % P. Voitures     ;        % P. Vélos
2022-01-26@09-10-37    ;    61.03448275862069    ;    0
2022-01-26@09-15-51    ;    60.689655172413794    ;    0
2022-01-26@09-19-42    ;    60.3448275862069    ;    0
2022-01-26@09-24-53    ;    60.0    ;    0
2022-01-26@09-30-03    ;    59.6551724137931    ;    0
2022-01-26@09-35-19    ;    59.6551724137931    ;    0
2022-01-26@09-40-50    ;    60.0    ;    0
2022-01-26@09-46-05    ;    58.620689655172406    ;    0
2022-01-26@09-51-22    ;    58.620689655172406    ;    0
2022-01-26@09-56-45    ;    58.27586206896552    ;    0
2022-01-26@10-02-03    ;    58.620689655172406    ;    0
2022-01-26@10-07-28    ;    58.620689655172406    ;    0
2022-01-26@10-12-41    ;    58.620689655172406    ;    0
2022-01-26@10-17-57    ;    57.931034482758626    ;    0
2022-01-26@10-23-23    ;    56.896551724137936    ;    0
2022-01-26@10-28-39    ;    56.55172413793104    ;    0
2022-01-26@10-34-19    ;    56.20689655172414    ;    0
2022-01-26@10-39-54    ;    56.20689655172414    ;    0
2022-01-26@10-45-31    ;    56.20689655172414    ;    0
2022-01-26@10-51-01    ;    55.86206896551724    ;    0
2022-01-26@10-56-19    ;    55.86206896551724    ;    0
2022-01-26@11-01-39    ;    55.51724137931034    ;    0
2022-01-26@11-07-12    ;    55.51724137931034    ;    0
2022-01-26@11-12-28    ;    55.172413793103445    ;    0
2022-01-26@11-17-49    ;    55.172413793103445    ;    0
2022-01-26@11-23-45    ;    55.172413793103445    ;    0
2022-01-26@11-29-08    ;    54.48275862068965    ;    0
2022-01-26@11-34-34    ;    55.172413793103445    ;    0
2022-01-26@11-39-57    ;    55.172413793103445    ;    0
2022-01-26@11-45-30    ;    55.172413793103445    ;    0
2022-01-26@11-50-56    ;    55.172413793103445    ;    0
2022-01-26@11-56-09    ;    56.20689655172414    ;    0
2022-01-26@12-01-37    ;    56.20689655172414    ;    0
2022-01-26@12-07-30    ;    55.86206896551724    ;    0
2022-01-26@12-43-30    ;    55.172413793103445    ;    0
2022-01-26@12-48-43    ;    54.82758620689655    ;    0
2022-01-26@12-54-01    ;    54.82758620689655    ;    0
2022-01-26@12-59-12    ;    54.137931034482754    ;    0
2022-01-26@13-04-28    ;    53.79310344827586    ;    0
2022-01-26@13-09-38    ;    53.44827586206896    ;    0
2022-01-26@13-14-56    ;    53.44827586206896    ;    0
2022-01-26@13-20-09    ;    53.79310344827586    ;    0
2022-01-26@13-25-21    ;    53.44827586206896    ;    0
2022-01-26@13-30-39    ;    53.103448275862064    ;    0
2022-01-26@13-36-22    ;    53.79310344827586    ;    0
2022-01-26@13-42-01    ;    53.79310344827586    ;    0
2022-01-26@13-47-31    ;    53.44827586206896    ;    0
2022-01-26@13-52-50    ;    53.44827586206896    ;    0
2022-01-26@15-29-35    ;    53.79310344827586    ;    0
2022-01-26@15-35-23    ;    54.82758620689655    ;    0
2022-01-26@15-40-31    ;    54.82758620689655    ;    0
2022-01-26@15-45-38    ;    55.172413793103445    ;    0
2022-01-26@15-50-46    ;    55.172413793103445    ;    0
2022-01-26@15-55-53    ;    55.172413793103445    ;    0
2022-01-26@16-00-59    ;    55.51724137931034    ;    0
2022-01-26@16-06-06    ;    55.51724137931034    ;    0
