#Temps                 ;        % P. Voitures     ;        % P. Vélos
2022-01-25@22-26-25    ;    75.77184720041863    ;    0
2022-01-25@22-31-30    ;    75.77184720041863    ;    0
2022-01-25@22-36-37    ;    75.77184720041863    ;    0
2022-01-25@22-41-45    ;    75.77184720041863    ;    0
2022-01-25@22-46-52    ;    75.77184720041863    ;    0
2022-01-25@22-51-57    ;    75.77184720041863    ;    0
2022-01-25@22-57-06    ;    75.77184720041863    ;    0
2022-01-25@23-02-12    ;    75.77184720041863    ;    0
2022-01-25@23-07-18    ;    75.77184720041863    ;    0
2022-01-25@23-12-23    ;    75.77184720041863    ;    0
2022-01-25@23-17-29    ;    75.77184720041863    ;    0
2022-01-25@23-22-35    ;    75.77184720041863    ;    0
2022-01-25@23-27-45    ;    75.77184720041863    ;    0
2022-01-25@23-32-50    ;    75.77184720041863    ;    0
2022-01-25@23-37-57    ;    75.77184720041863    ;    0
2022-01-25@23-43-04    ;    75.77184720041863    ;    0
2022-01-25@23-48-09    ;    75.77184720041863    ;    0
2022-01-25@23-53-15    ;    75.77184720041863    ;    0
2022-01-25@23-58-20    ;    75.77184720041863    ;    0
2022-01-26@00-03-25    ;    75.77184720041863    ;    0
2022-01-26@00-08-33    ;    75.77184720041863    ;    0
2022-01-26@00-13-39    ;    75.77184720041863    ;    0
2022-01-26@00-18-48    ;    75.77184720041863    ;    0
2022-01-26@00-23-53    ;    75.77184720041863    ;    0
2022-01-26@00-29-01    ;    75.77184720041863    ;    0
2022-01-26@00-34-06    ;    75.77184720041863    ;    0
2022-01-26@00-39-12    ;    75.77184720041863    ;    0
2022-01-26@00-44-17    ;    75.77184720041863    ;    0
2022-01-26@08-11-14    ;    75.77184720041863    ;    0
2022-01-26@08-16-24    ;    75.77184720041863    ;    0
2022-01-26@08-22-02    ;    75.77184720041863    ;    0
2022-01-26@08-27-19    ;    75.77184720041863    ;    0
2022-01-26@08-32-29    ;    75.77184720041863    ;    0
2022-01-26@08-37-40    ;    75.77184720041863    ;    0
2022-01-26@08-42-52    ;    75.77184720041863    ;    0
2022-01-26@08-48-07    ;    75.77184720041863    ;    0
2022-01-26@08-53-21    ;    75.77184720041863    ;    0
2022-01-26@09-00-17    ;    75.77184720041863    ;    0
2022-01-26@09-05-28    ;    75.77184720041863    ;    0
2022-01-26@09-10-44    ;    75.77184720041863    ;    0
2022-01-26@09-15-54    ;    75.77184720041863    ;    0
2022-01-26@09-19-46    ;    75.77184720041863    ;    0
2022-01-26@09-24-56    ;    75.77184720041863    ;    0
2022-01-26@09-30-06    ;    75.77184720041863    ;    0
2022-01-26@09-35-34    ;    75.77184720041863    ;    0
2022-01-26@09-40-54    ;    75.77184720041863    ;    0
2022-01-26@09-46-09    ;    75.77184720041863    ;    0
2022-01-26@09-51-25    ;    75.77184720041863    ;    0
2022-01-26@09-56-55    ;    75.77184720041863    ;    0
2022-01-26@10-02-06    ;    75.77184720041863    ;    0
2022-01-26@10-07-33    ;    75.77184720041863    ;    0
2022-01-26@10-12-44    ;    75.77184720041863    ;    0
2022-01-26@10-18-06    ;    75.77184720041863    ;    0
2022-01-26@10-23-26    ;    75.77184720041863    ;    0
2022-01-26@10-28-49    ;    75.77184720041863    ;    0
2022-01-26@10-34-29    ;    75.77184720041863    ;    0
2022-01-26@10-40-08    ;    75.77184720041863    ;    0
2022-01-26@10-45-54    ;    75.77184720041863    ;    0
2022-01-26@10-51-04    ;    75.77184720041863    ;    0
2022-01-26@10-56-24    ;    75.77184720041863    ;    0
2022-01-26@11-01-54    ;    75.77184720041863    ;    0
2022-01-26@11-07-22    ;    75.77184720041863    ;    0
2022-01-26@11-12-42    ;    75.77184720041863    ;    0
2022-01-26@11-17-53    ;    75.77184720041863    ;    0
2022-01-26@11-23-52    ;    75.77184720041863    ;    0
2022-01-26@11-29-21    ;    75.77184720041863    ;    0
2022-01-26@11-34-50    ;    75.77184720041863    ;    0
2022-01-26@11-40-10    ;    75.77184720041863    ;    0
2022-01-26@11-45-36    ;    75.77184720041863    ;    0
2022-01-26@11-51-02    ;    75.77184720041863    ;    0
2022-01-26@11-56-13    ;    75.77184720041863    ;    0
2022-01-26@12-01-42    ;    75.77184720041863    ;    0
2022-01-26@12-07-39    ;    75.77184720041863    ;    0
2022-01-26@12-43-34    ;    75.77184720041863    ;    0
2022-01-26@12-48-47    ;    75.77184720041863    ;    0
2022-01-26@12-54-05    ;    75.77184720041863    ;    0
2022-01-26@12-59-21    ;    75.77184720041863    ;    0
2022-01-26@13-04-31    ;    75.77184720041863    ;    0
2022-01-26@13-09-41    ;    75.77184720041863    ;    0
2022-01-26@13-15-02    ;    75.77184720041863    ;    0
2022-01-26@13-20-12    ;    75.77184720041863    ;    0
2022-01-26@13-25-24    ;    75.77184720041863    ;    0
2022-01-26@13-30-42    ;    75.77184720041863    ;    0
2022-01-26@13-36-30    ;    75.77184720041863    ;    0
2022-01-26@13-42-13    ;    75.77184720041863    ;    0
2022-01-26@13-47-40    ;    75.77184720041863    ;    0
2022-01-26@13-52-55    ;    75.77184720041863    ;    0
2022-01-26@15-30-15    ;    75.77184720041863    ;    0
2022-01-26@15-35-25    ;    75.77184720041863    ;    0
2022-01-26@15-40-34    ;    75.77184720041863    ;    0
2022-01-26@15-45-40    ;    75.77184720041863    ;    0
2022-01-26@15-50-49    ;    75.77184720041863    ;    0
2022-01-26@15-55-55    ;    75.77184720041863    ;    0
2022-01-26@16-01-00    ;    75.77184720041863    ;    0
2022-01-26@16-06-08    ;    75.77184720041863    ;    0
