#Temps                 ;        % P. Voitures     ;        % P. Vélos
2022-01-26@10-01-56    ;    44.67065868263473    ;    66.66666666666666
2022-01-26@10-07-08    ;    43.712574850299404    ;    66.66666666666666
2022-01-26@10-12-35    ;    42.9940119760479    ;    66.66666666666666
2022-01-26@10-17-46    ;    42.634730538922156    ;    66.66666666666666
2022-01-26@10-23-07    ;    42.51497005988024    ;    66.66666666666666
2022-01-26@10-28-27    ;    41.31736526946108    ;    66.66666666666666
2022-01-26@10-33-51    ;    40.47904191616766    ;    66.66666666666666
2022-01-26@10-39-35    ;    40.119760479041915    ;    66.66666666666666
2022-01-26@10-45-10    ;    39.16167664670659    ;    66.66666666666666
2022-01-26@10-50-55    ;    39.16167664670659    ;    66.66666666666666
2022-01-26@10-56-05    ;    37.964071856287426    ;    66.66666666666666
2022-01-26@11-01-27    ;    37.72455089820359    ;    66.66666666666666
2022-01-26@11-06-56    ;    37.84431137724551    ;    66.66666666666666
2022-01-26@11-12-23    ;    37.12574850299401    ;    66.66666666666666
2022-01-26@11-17-44    ;    36.287425149700596    ;    66.66666666666666
2022-01-26@11-22-56    ;    36.16766467065868    ;    66.66666666666666
2022-01-26@11-28-54    ;    35.32934131736527    ;    66.66666666666666
2022-01-26@11-34-22    ;    35.449101796407184    ;    66.66666666666666
2022-01-26@11-39-52    ;    35.568862275449106    ;    66.66666666666666
2022-01-26@11-45-12    ;    34.73053892215569    ;    66.66666666666666
2022-01-26@11-50-38    ;    33.65269461077845    ;    66.66666666666666
2022-01-26@11-56-04    ;    33.65269461077845    ;    66.66666666666666
2022-01-26@12-01-20    ;    32.93413173652694    ;    66.66666666666666
2022-01-26@12-06-49    ;    32.33532934131736    ;    66.66666666666666
2022-01-26@12-43-23    ;    28.74251497005988    ;    75.0
2022-01-26@12-48-35    ;    28.502994011976046    ;    70.83333333333334
2022-01-26@12-53-50    ;    27.305389221556887    ;    70.83333333333334
2022-01-26@12-59-07    ;    26.107784431137727    ;    70.83333333333334
2022-01-26@13-04-22    ;    25.748502994011975    ;    70.83333333333334
2022-01-26@13-09-32    ;    26.706586826347305    ;    70.83333333333334
2022-01-26@13-14-46    ;    26.22754491017964    ;    70.83333333333334
2022-01-26@13-20-04    ;    26.22754491017964    ;    70.83333333333334
